source,language_code,language_name,transcript,duration_sec,speaker_id,split,sample_id
indicvoices,sat,Santali,ᱚᱱᱟ ᱥᱟᱶ ᱥᱟᱶᱛᱮ ᱤᱱᱟᱹᱛᱮ ᱡᱚᱠᱷᱚᱱ ᱯᱟᱨᱠᱚᱢ ᱛᱮᱧ ᱠᱚᱸᱦᱚᱸ ᱵᱟᱢ ᱵᱟᱲᱟᱭᱟ ᱡᱚᱠᱷᱚᱱ ᱤᱭᱩᱴᱩᱵ ᱪᱮᱱᱮᱞ ᱨᱮᱢ ᱥᱟᱨᱪ ᱞᱮᱠᱷᱟᱡ ᱜᱮ ᱪᱮᱫᱞᱮᱠᱟ ᱧᱮᱞ ᱠᱟᱛᱮ ᱪᱮᱫᱚᱜᱼᱟ ᱟᱫᱚ ᱚᱸᱰᱮ ᱠᱷᱚᱡ ᱜᱮ ᱧᱮᱞ ᱠᱟᱛᱮ ᱪᱮᱫ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱟᱫᱚ ᱱᱚᱝᱠᱟ ᱜᱮ ᱧᱮᱞ ᱠᱟᱛᱮ ᱪᱮᱫ ᱦᱩᱭᱩᱜᱼᱟ,14.5,S4259479100361888,train,iv_sat_17
indicvoices,sat,Santali,ᱠᱚᱨᱟᱣ ᱦᱩᱭᱩᱜᱼᱟ,1.89,S4259479100361888,train,iv_sat_18
indicvoices,sat,Santali,ᱢᱟᱱᱮ ᱪᱟᱥ ᱟᱵᱟᱫᱽ ᱠᱟᱛᱮᱫ ᱫᱚ ᱞᱟᱵᱷ ᱵᱟᱹᱱᱩᱜᱼᱟ,4.13,S4257194900338832,train,iv_sat_19
indicvoices,sat,Santali,ᱫᱮᱠᱷᱟ ᱜᱮᱞᱚ ᱟᱢ ᱞᱟᱦᱟᱼᱞᱟᱦᱟ ᱴᱟᱠᱟᱢ ᱴᱷᱮᱞᱟᱣᱫᱟ ᱟᱢ ᱛᱤᱱᱟᱹᱜ ᱴᱟᱠᱟᱢ ᱴᱷᱮᱞᱟᱣᱫᱟ ᱚᱱᱟ ᱴᱟᱠᱟ ᱨᱮᱱᱟᱜ ᱫᱚ ᱠᱤᱱᱛᱩ ᱟᱢᱫᱚ ᱞᱟᱵᱷᱜᱮ ᱵᱟᱢ ᱵᱩᱡᱷᱟᱹᱣᱫᱟ,10.04,S4257194900338832,train,iv_sat_20
indicvoices,sat,Santali,ᱟᱨ ᱦᱚᱭᱛᱳ ᱯᱨᱚᱛᱷᱚᱢ ᱨᱮ ᱩᱱᱟᱹᱜ ᱴᱟᱠᱟᱢ ᱤᱭᱟᱹ ᱠᱮᱫᱟ ᱛᱟᱨᱯᱚᱨᱮ ᱦᱚᱭᱛᱳ ᱚᱠᱟᱫᱚ ᱰᱩᱵᱟᱹᱭ ᱡᱚᱢ ᱠᱮᱫ ᱛᱟᱢᱟ,9.44,S4257194900338832,train,iv_sat_21
indicvoices,sat,Santali,ᱦᱩᱲᱩ ᱦᱚᱸ ᱰᱩᱵᱟᱹᱭᱮᱱ ᱛᱟᱢᱟ ᱛᱟᱨᱯᱚᱨᱮ ᱟᱹᱞᱩᱢ ᱨᱚᱦᱚᱭ ᱠᱮᱫᱟ ᱟᱹᱞᱩ ᱦᱚᱸ ᱥᱮᱭᱟᱭᱮᱱ ᱛᱟᱢᱟ ᱛᱟᱨᱯᱚᱨᱮ ᱡᱚᱸᱰᱨᱟᱢ ᱨᱚᱦᱚᱭ ᱠᱮᱫᱟ ᱦᱚᱭ ᱫᱟᱜ ᱛᱮ ᱵᱷᱤᱸᱫᱟᱹᱲᱮᱱ ᱛᱟᱢᱟ ᱛᱳ ᱚᱱᱟ ᱞᱟᱹᱜᱤᱫ ᱛᱮ,12.16,S4257194900338832,train,iv_sat_22
indicvoices,sat,Santali,ᱪᱟᱹᱥᱤ ᱫᱚ ᱟᱱᱫᱳᱞᱚᱱ ᱞᱮᱠᱷᱟᱱ ᱵᱚᱱ ᱥᱚᱨᱠᱟᱨ ᱴᱷᱮᱱ ᱵᱚᱱ ᱫᱟᱹᱵᱤ ᱞᱮᱠᱷᱟᱢ ᱥᱚᱨᱠᱟᱨ ᱫᱚᱭ ᱮᱢᱟ ᱵᱚᱱᱟ,6.77,S4257194900338832,train,iv_sat_23
indicvoices,sat,Santali,ᱤᱧᱟᱹᱜ ᱢᱚᱧᱡᱩᱨ ᱫᱚ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱢᱤᱫᱴᱮᱱ,5.73,S4257159100339383,train,iv_sat_24
indicvoices,sat,Santali,ᱠᱞᱟᱵ ᱚᱲᱟᱜ ᱥᱮ ᱢᱤᱫᱴᱮᱱ ᱟᱹᱛᱩ ᱨᱮᱱᱟᱜ ᱢᱤᱫᱴᱮᱱ ᱫᱩᱲᱩᱵ ᱜᱩᱴ ᱚᱲᱟᱜ ᱵᱮᱱᱟᱣ ᱞᱟᱹᱜᱤᱫ,8.94,S4257159100339383,train,iv_sat_25
indicvoices,sat,Santali,ᱢᱤᱫᱴᱮᱱ ᱢᱟᱱᱮ ᱪᱮᱫ ᱤᱧ ᱢᱮᱱᱟ ᱠᱟᱛᱷᱟ ᱞᱮᱠᱟᱛᱮ,4.95,S4257159100339383,train,iv_sat_26
indicvoices,sat,Santali,ᱮᱢ ᱥᱮ ᱵᱩᱫᱫᱷᱤ ᱵᱷᱚᱨᱥᱟ ᱤᱧ ᱮᱢᱞᱮᱫᱼᱟ ᱚᱱᱟᱨᱮ ᱟᱨ,8.28,S4257159100339383,train,iv_sat_27
indicvoices,sat,Santali,ᱵᱩᱫᱫᱷᱤ ᱵᱷᱚᱨᱥᱟ ᱮᱢᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱜᱚᱲᱚᱧ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱟᱨ ᱩᱱᱠᱩ,5.06,S4257159100339383,train,iv_sat_28
indicvoices,sat,Santali,ᱩᱱᱠᱩ ᱡᱟᱦᱟᱸᱠᱚ ᱵᱮᱱᱟᱣ ᱠᱮᱫᱟ ᱚᱲᱟᱜ ᱩᱱᱥᱚᱢᱚᱭ ᱤᱧ,4.69,S4257159100339383,train,iv_sat_29
indicvoices,sat,Santali,ᱟᱠᱚᱜᱮ ᱟᱹᱰᱤᱜᱟᱱ ᱤᱧ ᱵᱩᱫᱽᱫᱷᱤ ᱵᱷᱚᱨᱥᱟ ᱠᱚ ᱠᱷᱚᱭ ᱠᱤᱫᱤᱧᱟ ᱥᱮ ᱱᱚᱠᱟᱱᱟᱜ ᱴᱤᱯᱥ ᱠᱚ ᱠᱷᱚᱭ ᱞᱮᱫᱟ ᱚᱱᱠᱟᱱᱟᱜ ᱵᱩᱫᱽᱫᱷᱤ ᱵᱷᱚᱨᱥᱟᱧ ᱮᱢᱟᱫ ᱠᱚᱣᱟ,9.74,S4257159100339383,train,iv_sat_30
indicvoices,sat,Santali,ᱟᱨ ᱱᱤᱝᱠᱟ ᱠᱟᱛᱮᱫ ᱚᱱᱟ ᱴᱷᱟᱶ ᱥᱮ ᱩᱱᱠᱩ ᱠᱚᱣᱟᱜ,6.09,S4257159100339383,train,iv_sat_31
indicvoices,sat,Santali,ᱡᱟᱦᱟᱸᱠᱟᱹᱢᱤ ᱫᱟᱲᱮ ᱪᱮᱛᱟᱱᱨᱮ ᱤᱧ ᱜᱩᱴ ᱥᱟᱹᱦᱤᱡ ᱢᱤᱫᱴᱮᱱ ᱵᱩᱫᱽᱫᱷᱤ ᱵᱷᱚᱨᱥᱟ ᱤᱧ ᱮᱢᱟᱫ ᱠᱚ ᱛᱟᱦᱮᱱ ᱛᱮ ᱚᱱᱠᱟᱱᱟᱜ ᱠᱟᱹᱴᱤᱡ ᱫᱩᱲᱩᱵ ᱴᱷᱟᱶ ᱥᱮ,12.03,S4257159100339383,train,iv_sat_32
indicvoices,sat,Santali,ᱟᱹᱛᱩᱨᱮᱱᱟᱜ ᱢᱤᱫᱴᱮᱱ ᱜᱩᱴ ᱫᱩᱲᱩᱵ ᱞᱮᱠᱟᱛᱮ ᱢᱤᱫᱴᱮᱱ ᱴᱤᱯᱥ ᱤᱧ ᱟᱹᱛᱩ ᱦᱚᱲ ᱥᱮ ᱩᱱᱠᱩ ᱡᱟᱦᱟᱸᱠᱟᱹᱢᱤᱭᱟᱱ ᱦᱚᱲ ᱠᱚᱧ ᱮᱢᱟᱫ ᱠᱚ ᱛᱟᱦᱮᱫ ᱠᱟᱱᱟ,10.85,S4257159100339383,train,iv_sat_33
indicvoices,sat,Santali,ᱤᱧ ᱫᱚ,0.76,S4257159100339383,train,iv_sat_34
indicvoices,sat,Santali,ᱪᱮᱫ ᱪᱮᱦᱨᱟ,1.79,S4258003100359703,train,iv_sat_35
indicvoices,sat,Santali,ᱢᱤᱫ ᱥᱮᱫ ᱪᱟᱞᱟᱜ ᱰᱟᱦᱟᱨ ᱵᱮᱣᱦᱟᱨ ᱨᱮᱭᱟᱜ ᱨᱤᱠᱟᱹᱭ ᱢᱮ ᱡᱟᱦᱟᱸ ᱛᱮ ᱟᱢ ᱢᱤᱫ ᱫᱤᱱ ᱵᱟᱫ ᱴᱷᱟᱶ ᱨᱮ ᱟᱠᱚᱴ ᱵᱮᱜᱚᱨ ᱟᱴᱚᱠ ᱵᱮᱜᱚᱨ ᱟᱞᱜᱟ ᱛᱮᱜᱮ ᱜᱟᱹᱲᱤᱼᱜᱷᱚᱲᱟ ᱥᱮᱱᱚᱜᱽ ᱨᱮᱭᱟᱜ ᱮᱢ ᱪᱟᱞᱟᱣ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ,18.28,S4257056400398276,train,iv_sat_36
indicvoices,sat,Santali,ᱦᱮᱞᱳ,1.82,S4257306900361800,train,iv_sat_37
indicvoices,sat,Santali,ᱦᱮᱸ ᱢᱟᱹᱡᱷᱤ ᱵᱟᱵᱟ ᱡᱚᱦᱟᱨ ᱜᱮ,2.87,S4257306900361800,train,iv_sat_38
indicvoices,sat,Santali,ᱡᱳ ᱟᱹᱞᱤᱧ ᱢᱟᱹᱡᱷᱤ ᱵᱟᱵᱟ ᱟᱛᱳ ᱨᱤᱱᱤᱡ ᱜᱮ <unintelligible> ᱢᱮᱱᱮᱜᱼᱟ,5.4,S4257306900361800,train,iv_sat_39
indicvoices,sat,Santali,ᱟᱸᱻ ᱟᱫᱚ ᱚᱲᱟᱜ ᱢᱟ ᱪᱟᱞᱟᱣ ᱞᱮᱱᱟᱞᱤᱧ ᱟᱹᱵᱤᱱ ᱵᱟᱹᱞᱤᱧ ᱧᱟᱢ ᱞᱮᱜ ᱵᱤᱱᱟ,6.45,S4257306900361800,train,iv_sat_40
indicvoices,sat,Santali,ᱚᱱᱟ ᱛᱮ ᱦᱟᱸᱜ ᱯᱷᱳᱱ ᱛᱮᱞᱤᱧ ᱞᱟᱹᱭ ᱟᱹᱵᱤᱱ ᱠᱟᱱᱟ ᱡᱮ ᱞᱟᱹᱭ ᱦᱳᱭ ᱯᱷᱳᱱ ᱛᱮᱞᱤᱧ ᱞᱟᱹᱭ ᱟᱹᱵᱤᱱ ᱠᱟᱱᱟ ᱟᱹᱰᱤ ᱦᱚᱯᱚᱱ ᱧᱮᱧᱮᱞ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱦᱚᱯᱚᱱ ᱮᱨᱟ ᱧᱮᱞ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱠᱚᱲᱟ ᱯᱟᱥᱴᱟ ᱨᱤᱱ ᱫᱟᱨᱟᱭᱠᱟᱱ ᱨᱳᱵᱤᱵᱟᱨ ᱠᱚ ᱦᱤᱡᱩᱜ ᱠᱟᱱᱟ,18.76,S4257306900361800,train,iv_sat_41
indicvoices,sat,Santali,ᱚᱸᱻ ᱦᱳᱭ ᱦᱳᱭ ᱦᱳᱭ,4.67,S4257306900361800,train,iv_sat_42
indicvoices,sat,Santali,ᱚᱸᱻ ᱟᱫᱚ ᱚᱱᱟᱜᱮ ᱤᱱᱟᱹ ᱦᱤᱞᱳᱜ ᱠᱟᱹᱴᱤᱡ ᱦᱚᱲ ᱡᱟᱣᱨᱟ ᱧᱚᱜ ᱟᱹᱞᱤᱧ ᱵᱤᱱ ᱟᱨ ᱡᱮᱢᱚᱱ ᱛᱮ ᱡᱟᱦᱟᱱᱟᱜ ᱠᱚ ᱜᱚᱲᱚ ᱞᱮᱠᱟᱛᱮ,11.94,S4257306900361800,train,iv_sat_43
indicvoices,sat,Santali,ᱦᱳᱭ ᱟᱨ ᱱᱚᱣᱟ ᱪᱮᱫ ᱞᱮᱠᱟ ᱞᱮᱸᱜᱽ ᱠᱚ ᱢᱮᱱᱟᱜᱼᱟ ᱚᱱᱟ ᱢᱟ ᱟᱹᱞᱤᱧ ᱦᱚᱸ ᱩᱱᱟᱹᱜ ᱵᱷᱟᱹᱜᱤ ᱥᱟᱺᱦᱤᱡ ᱵᱟᱹᱞᱤᱧ ᱵᱟᱲᱟᱭᱟ ᱟᱫᱚ ᱟᱯᱮ ᱟᱛᱳ ᱢᱚᱢᱮ ᱦᱚᱲ ᱠᱚ ᱡᱩᱫᱤ ᱚᱱᱟ ᱢᱟᱲᱟᱝ ᱛᱮ ᱟᱹᱞᱤᱧ ᱚᱲᱟᱜ ᱦᱮᱡ ᱠᱟᱛᱮᱱ ᱯᱮ ᱞᱟᱹᱭ ᱵᱟᱲᱟ ᱧᱚᱜ ᱠᱟᱜᱼᱟ ᱡᱮ ᱟᱵᱚ ᱵᱚᱱ ᱜᱟᱯᱟᱞ ᱢᱟᱨᱟᱣ ᱠᱚᱜ ᱠᱷᱟᱱ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱠᱚᱜᱼᱟ,18.87,S4257306900361800,train,iv_sat_44
indicvoices,sat,Santali,ᱚᱸᱻ ᱦᱳᱭ ᱦᱳᱭ ᱦᱳᱭ ᱟᱨ ᱢᱟᱹᱡᱷᱤ ᱵᱟᱵᱟ ᱱᱚᱣᱟᱨᱮ ᱥᱟᱶᱛᱮ ᱚᱠᱚᱭ ᱠᱚ ᱛᱟᱦᱮᱱ ᱞᱮᱠ ᱠᱟᱱᱟ ᱥᱮ ᱪᱮᱫ ᱠᱚ ᱦᱟᱸᱜ ᱫᱚᱨᱠᱟᱨᱚᱜᱼᱟ,11.19,S4257306900361800,train,iv_sat_45
indicvoices,sat,Santali,ᱦᱮᱸ ᱦᱮᱸ ᱦᱮᱸ,2.85,S4257306900361800,train,iv_sat_46
indicvoices,sat,Santali,ᱦᱳᱭ ᱦᱳᱭ,2.37,S4257306900361800,train,iv_sat_47
indicvoices,sat,Santali,ᱚᱸᱻ,2.05,S4257306900361800,train,iv_sat_48
indicvoices,sat,Santali,ᱦᱮᱸ ᱦᱮᱸ,2.91,S4257306900361800,train,iv_sat_49
indicvoices,sat,Santali,ᱟᱪᱪᱷᱟ ᱱᱚᱣᱟ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱪᱮᱫ ᱟᱛᱳ ᱦᱚᱲ ᱠᱚ ᱞᱟᱹᱜᱤᱫ ᱡᱟᱦᱟᱱ ᱡᱟᱦᱟᱸ ᱞᱮᱠᱟ ᱪᱮᱫ ᱵᱚᱱ ᱢᱮᱱᱟ ᱜᱚᱱᱚᱝ ᱠᱚ ᱫᱚᱨᱠᱟᱨᱚᱜᱼᱟ ᱡᱟᱦᱟᱸ ᱞᱮᱠᱟ ᱡᱮ ᱦᱟᱺᱰᱤ ᱠᱚ ᱫᱚᱦᱚ ᱫᱚᱨᱠᱟᱨᱚᱜᱼᱟ ᱥᱮ ᱪᱮᱫ ᱞᱮᱠᱟ,13.87,S4257306900361800,train,iv_sat_50
indicvoices,sat,Santali,ᱟᱪᱪᱷᱟ,2.08,S4257306900361800,train,iv_sat_51
indicvoices,sat,Santali,ᱦᱚᱸ ᱦᱮᱸ ᱦᱮᱸ,2.83,S4257306900361800,train,iv_sat_52
indicvoices,sat,Santali,ᱟᱪᱪᱷᱟ ᱱᱩᱠᱩ ᱫᱚ ᱦᱟᱸᱜ ᱚᱲᱟᱜ ᱯᱟᱥᱴᱟ ᱠᱷᱚᱱ ᱠᱚ ᱛᱟᱦᱮᱱᱟ ᱥᱮ ᱟᱛᱳ ᱦᱚᱲ ᱟᱛᱳ ᱢᱚᱬᱮ ᱦᱚᱲ ᱯᱟᱥᱴᱟ ᱥᱮᱜ ᱠᱷᱚᱱᱟᱜ,7.24,S4257306900361800,train,iv_sat_53
indicvoices,sat,Santali,ᱟᱪᱪᱷᱟ ᱟᱪᱪᱷᱟ,2.54,S4257306900361800,train,iv_sat_54
indicvoices,sat,Santali,ᱦᱳᱭ ᱛᱚᱵᱮ ᱚᱱᱟ ᱟᱨ ᱡᱟᱹᱥᱛᱤ ᱠᱟᱛᱷᱟ ᱫᱚ ᱤᱱᱟᱹ ᱦᱤᱞᱳᱜ ᱱᱟᱦᱟᱸᱜ ᱵᱚᱱ ᱡᱟᱦᱟᱸ ᱞᱮᱠᱟ ᱨᱚᱵᱤᱵᱟᱨ ᱚᱱᱟ ᱠᱚᱫᱚ <unintelligible>,8.17,S4257306900361800,train,iv_sat_55
indicvoices,sat,Santali,ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱟᱫᱚ ᱛᱮᱦᱮᱧ ᱫᱚ ᱦᱟᱸᱜ ᱯᱷᱳᱱ ᱛᱮ ᱱᱤᱱᱟᱹᱜ ᱞᱤᱧ ᱞᱟᱹᱭ ᱟᱵᱮᱱ ᱠᱟᱱᱟ ᱡᱮ ᱱᱤᱭᱟᱹ ᱦᱤᱞᱳᱜ ᱦᱟᱸᱜ ᱦᱚᱲ ᱠᱚ ᱠᱟᱹᱴᱤᱡ ᱡᱟᱣᱨᱟ ᱧᱚᱜ ᱟᱵᱚᱱ ᱢᱮ ᱟᱨ <unintelligible> ᱚᱲᱟᱜ ᱨᱮ ᱡᱮᱢᱚᱱ ᱛᱟᱦᱮᱱ ᱢᱮ,11.02,S4257306900361800,train,iv_sat_56
indicvoices,sat,Santali,ᱴᱷᱤᱠ ᱜᱮᱭᱟ ᱢᱟ ᱡᱚᱦᱟᱨ <unintelligible>,3.39,S4257306900361800,train,iv_sat_57
indicvoices,sat,Santali,ᱜᱤᱫᱽᱨᱟᱹ ᱠᱚᱫᱚ ᱠᱟᱹᱴᱤᱡ ᱠᱷᱚᱱᱜᱮ ᱱᱚᱣᱟ ᱟᱠᱟᱣ ᱥᱮ ᱯᱮᱱᱴᱤᱝ ᱠᱚᱫᱚ ᱮᱛᱚᱦᱚᱵ ᱫᱚ ᱡᱟᱹᱨᱩᱲᱟ,11.52,S4256971700324801,train,iv_sat_58
indicvoices,sat,Santali,ᱱᱚᱝᱠᱟ ᱵᱟᱨ ᱵᱚᱪᱷᱚᱨ ᱥᱮ ᱯᱮ ᱵᱚᱪᱷᱚᱨ ᱦᱩᱭ ᱞᱮᱱᱠᱷᱟᱜᱮ ᱢᱤᱫᱴᱮᱱ ᱵᱩᱡᱷᱟᱹᱣ ᱨᱮᱭᱟᱜ,7.5,S4256971700324801,train,iv_sat_59
indicvoices,sat,Santali,ᱫᱚ ᱢᱤᱫᱮᱡ,1.81,S4256971700324801,train,iv_sat_60
indicvoices,sat,Santali,ᱩᱱ ᱛᱮᱫᱚ ᱵᱟᱨ ᱵᱚᱪᱷᱚᱨ ᱯᱮ ᱵᱚᱪᱷᱚᱨ ᱯᱚᱨ ᱥᱟᱱᱟᱢ ᱫᱚᱭ ᱵᱩᱡᱷᱟᱹᱣᱟ ᱚᱠᱚᱭ ᱫᱚᱭ ᱜᱚᱜᱚ ᱠᱟᱱᱟ ᱚᱠᱚᱭ ᱫᱚᱭ ᱵᱟᱵᱟ ᱠᱟᱱᱟ ᱚᱠᱚᱭ ᱪᱮᱫ ᱮ ᱢᱮᱛᱟᱭ ᱠᱟᱱᱟ ᱚᱠᱟ ᱥᱮᱡ ᱪᱟᱞᱟᱣ ᱦᱩᱭᱩᱜᱼᱟ ᱤᱱᱟᱹ ᱠᱚᱫᱚ ᱠᱚ ᱵᱩᱡᱷᱟᱹᱣᱟ ᱥᱮ ᱱᱚᱣᱟ ᱫᱚ ᱟᱞᱮ ᱚᱲᱟᱜ ᱠᱟᱱᱟ ᱟᱨ ᱚᱱᱟᱴᱟᱜ ᱫᱚ ᱟᱞᱮ ᱚᱲᱟᱜ ᱫᱚ ᱠᱟᱱᱟ ᱱᱚᱣᱟ ᱫᱚ ᱟᱞᱮᱭᱟᱜ ᱡᱤᱱᱤᱥ ᱠᱟᱱᱟ,19.05,S4256971700324801,train,iv_sat_61
indicvoices,sat,Santali,ᱱᱚᱣᱟ ᱡᱤᱱᱤᱥ ᱫᱚ ᱩᱱᱠᱩᱣᱟᱜ ᱠᱟᱱᱟ ᱤᱱᱟᱹ ᱫᱚ ᱱᱤᱭᱟᱹ ᱵᱚᱭᱮᱥ ᱠᱷᱚᱱ ᱜᱮᱠᱚ ᱵᱩᱡᱷᱟᱹᱣᱟ ᱵᱟᱨ ᱵᱚᱪᱷᱚᱨ ᱜᱟᱱ ᱯᱮ ᱵᱚᱪᱷᱚᱨ ᱠᱷᱚᱡᱜᱮ ᱱᱚᱣᱟ ᱠᱟᱹᱢᱤ ᱠᱚ ᱨᱚᱲ ᱠᱚᱸᱦᱚ ᱠᱚ ᱥᱮ ᱟᱸᱠᱟᱣ ᱠᱚ ᱯᱮᱱᱥᱤᱞ ᱠᱚ ᱥᱟᱵ ᱟᱭ ᱫᱚᱭ ᱜᱟᱱᱚᱜᱼᱟ ᱟᱡ ᱞᱮᱠᱟᱜᱮ,17.52,S4256971700324801,train,iv_sat_62
indicvoices,sat,Santali,ᱫᱟᱜᱽ ᱟᱭ ᱨᱚᱝᱼᱟᱭ ᱟᱭᱟᱜ ᱢᱚᱱᱮᱨ ᱢᱚᱛᱜᱮ ᱟᱫᱚ ᱩᱱᱠᱷᱚᱱᱜᱮ ᱱᱚᱣᱟ ᱠᱚᱫᱚᱭ ᱮᱛᱚᱦᱚᱵ ᱟᱭ ᱠᱷᱟᱱ ᱮᱛᱚᱦᱚᱵ ᱞᱮᱠᱷᱟᱱ ᱫᱚ ᱦᱚᱭᱛᱳ,10.56,S4256971700324801,train,iv_sat_63
indicvoices,sat,Santali,ᱚᱱᱟ ᱠᱚᱫᱚ ᱟᱫᱚ ᱵᱟᱭ ᱦᱤᱲᱤᱧᱟ ᱱᱚᱣᱟ ᱮᱠᱟᱞᱛᱮ ᱱᱚᱣᱟ ᱟᱭᱳ ᱟᱲᱟᱝ ᱡᱮᱢᱚᱱ ᱵᱟᱭ ᱦᱤᱲᱤᱧᱟ ᱛᱤᱥ ᱨᱮᱦᱚᱸ ᱟᱭᱟᱜ ᱡᱟᱱᱟᱢ ᱠᱷᱚᱱᱜᱮ ᱨᱚᱲ ᱟᱸᱡᱚᱢ ᱦᱮᱣᱟ ᱠᱟᱱᱟ ᱚᱱᱟᱛᱮ ᱦᱟᱨᱟᱜ ᱛᱮᱜᱮ ᱡᱚᱛᱚᱭ ᱚᱱᱟ ᱠᱚᱦᱚᱸᱭ ᱥᱮᱬᱟᱭᱮᱜ ᱞᱮᱠᱟ ᱱᱚᱣᱟ ᱠᱚᱦᱚᱸ ᱤᱱᱟᱹ ᱵᱚᱭᱮᱥ ᱠᱷᱚᱱᱜᱮ,19.01,S4256971700324801,train,iv_sat_64
indicvoices,sat,Santali,ᱠᱟᱹᱢᱤ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ,1.75,S4256971700324801,train,iv_sat_65
indicvoices,sat,Santali,ᱵᱮᱱᱟᱣ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱟᱹᱰᱤ ᱢᱚᱸᱡ ᱫᱚ ᱵᱟᱝ ᱨᱮᱦᱚᱸ ᱟᱡ ᱞᱮᱠᱟ ᱦᱟᱨᱟᱜ ᱦᱟᱨᱟᱜ ᱛᱮᱜᱮ ᱱᱚᱣᱟ ᱫᱚ ᱵᱩᱡᱷᱟᱹᱣᱟ ᱡᱮ ᱱᱚᱣᱟ ᱫᱚ ᱤᱧ ᱱᱚᱣᱟ ᱠᱟᱹᱢᱤ ᱦᱩᱭᱩᱜ ᱛᱤᱧᱟ ᱥᱮ ᱠᱟᱹᱢᱤ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ,11.47,S4256971700324801,train,iv_sat_66
indicvoices,sat,Santali,ᱱᱚᱣᱟᱨᱮ ᱵᱟᱲᱟᱭᱚᱜᱼᱟ ᱟᱫᱚ ᱚᱱᱟ ᱛᱤᱧ ᱞᱟᱹᱭᱟ ᱠᱟᱹᱴᱤᱡ ᱠᱷᱚᱱᱜᱮ ᱜᱤᱫᱽᱨᱟᱹ ᱫᱚ ᱵᱟᱨ ᱵᱚᱪᱷᱚᱨ ᱯᱮ ᱵᱚᱪᱷᱚᱨ ᱠᱷᱚᱱᱜᱮ ᱱᱚᱣᱟ ᱯᱮᱱᱴᱤᱝ ᱥᱮ ᱟᱸᱠᱟᱣ ᱠᱚᱫᱚ ᱮᱛᱚᱦᱚᱵ ᱜᱮ ᱵᱷᱟᱹᱜᱤᱭᱟ,13.8,S4256971700324801,train,iv_sat_67
indicvoices,sat,Santali,ᱦᱮᱸ ᱡᱚᱦᱟᱨ ᱜᱮ ᱚᱠᱚᱭᱴᱟᱜ ᱪᱚᱝ,4.0,S4259085100381444,train,iv_sat_68
indicvoices,sat,Santali,ᱚᱻ ᱦᱮᱸᱢᱟ ᱨᱚᱲ ᱢᱮ,3.28,S4259085100381444,train,iv_sat_69
indicvoices,sat,Santali,ᱦᱮᱸ,1.73,S4259085100381444,train,iv_sat_70
indicvoices,sat,Santali,ᱦᱮᱸ ᱱᱟᱨᱥ ᱰᱚᱠᱴᱚᱨ ᱠᱟᱱ ᱜᱤᱭᱟᱹᱧ ᱵᱚᱞᱮ,3.56,S4259085100381444,train,iv_sat_71
indicvoices,sat,Santali,ᱞᱟᱹᱭᱢᱮ ᱪᱮᱫ ᱫᱤᱠᱠᱟᱹᱛ,2.68,S4259085100381444,train,iv_sat_72
indicvoices,sat,Santali,ᱰᱟᱠᱴᱚᱨ ᱴᱷᱮᱱ ᱫᱚ ᱵᱟᱢ ᱪᱟᱞᱟᱣ ᱵᱟᱲᱟ ᱟᱠᱟᱱᱟ,3.46,S4259085100381444,train,iv_sat_73
indicvoices,sat,Santali,ᱚᱻ,2.29,S4259085100381444,train,iv_sat_74
indicvoices,sat,Santali,ᱦᱮᱸ ᱢᱚᱡᱽ ᱜᱮᱭᱟᱭ ᱡᱚᱛᱚᱣᱟᱜ ᱥᱤᱫᱷᱟ ᱜᱮ ᱦᱮᱱᱟᱜᱼᱟ ᱠᱟᱨᱚᱱ ᱠᱚ ᱡᱚᱛᱚ ᱜᱮ ᱵᱚᱞᱮ ᱢᱚᱡᱽ ᱜᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱟᱫᱚ ᱩᱱᱠᱩ ᱦᱤᱡᱩᱜ ᱠᱟᱱᱟ ᱱᱚᱜᱼᱚᱭ ᱞᱮ ᱨᱟᱱ ᱮᱫ ᱢᱠᱚᱣᱟ ᱢᱚᱡᱽ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟ ᱠᱚ ᱢᱚᱡᱽ ᱜᱮ,12.61,S4259085100381444,train,iv_sat_75
indicvoices,sat,Santali,ᱛᱚᱵᱮ ᱟᱢ ᱦᱚᱸ ᱦᱤᱡᱩᱜ ᱢᱮ,2.98,S4259085100381444,train,iv_sat_76
indicvoices,sat,Santali,ᱦᱮᱸ,1.99,S4259085100381444,train,iv_sat_77
